,parent_company_name,total_air_pollutants_kg
3601,HARDING MACHINE ACQUISITION CO DBA GLOBAL PRECISION PAR,0.0
3602,HARDINGE INC,0.453592
3603,HARFORD SYSTEMS INC,0.0
3604,HARGER INC,0.0
3605,HARGER LIGHTNING & GROUNDING,0.0
3606,HARIM USA LTD,0.0
3607,HARIMA USA,3411.8201409440003
3608,HARLEY-DAVIDSON MOTOR CO,7298.871341839999
3609,HARLOW AEROSTRUCTURES LLC,0.0
3610,HARPER CORP OF AMERICA,2.26796
3611,HARPER INDUSTRIES,0.0
3612,HARPER/LOVE ADHESIVES CORP,3.9667890457599997
3613,HARPURE ENTERPRISES INC,0.453592
3614,HARRELL INDUSTRIES INC,0.0
3615,HARRELL'S COATINGS SOLUTIONS LLC,1.360776
3616,HARRELLS INC,0.001360776
3617,HARRIGAN LUMBER CO INC,11.4306483087488
3618,HARRIS MANUFACTURING & SUPPLY CO INC,0.907184
3619,HARRIS PAINTS CORP,1141.4551961600002
3620,HARRISON ELECTROPOLISHING,0.0
3621,HARRISON POULTRY INC,2177.2416
3622,HARRISON STEEL CASTINGS CO,3993.7028817208
3623,HARRY MILLER CORP,0.0
3624,HARSCO CORP,2701.9020770456
3625,HARTCHROM INC,1.4514944
3626,HARTSON-KENNEDY CABINET TOP CO INC,53737.04424
3627,HARTZELL FAN INC,2803.19856
3628,HARTZELL PROPELLER INC,1.020582
3629,HARVARD INTEGRATIONS,4.082328
3630,HARVEY POINT DEFENSE TESTING ACTIVITY,5.896696
3631,HARVEY TOOL CO,0.0
3632,HARWICK STANDARD DISTRIBUTION CORP,3.175144
3633,HASA INC,7.030676
3634,HASTINGS FIBERGLASS PRODUCTS,2340.988312
3635,HASTINGS MANUFACTURING CO,31.329599440000003
3636,HASTINGS UTILITIES / PUBLIC POWER GENERATION AGENCY,1099.2472812208
3637,HATFIELD LUMBER CO,0.0
3638,HATTERAS/CABO YACHTS LLC,8171.45988
3639,HAULOTTE US INC,6.8038799999999995
3640,HAUSNER HARD-CHROME INC,889.947504
3641,HAVEN STEEL PRODUCTS INC,4.43612976
3642,HAVILAND ENTERPRISES INC,156.76139519999998
3643,HAWAIIAN ELECTRIC INDUSTRIES INC,604549.5951713615
3644,HAWKINS INC,576.151651216
3645,HAYASHI TELEMPU NA,7.076035200000001
3646,HAYES & STOLZ INDUSTRIAL MANUFACTURING CO LLC,8.164656
3647,HAYES-LEMMERZ INTERNATIONAL INC.,18.81499616
3648,HAYNES INTERNATIONAL INC,2283.9264384
3649,HAYSITE REINFORCED PLASTICS LLC,27630.465961600003
3650,HAYWARD INDUSTRIES,0.0
3651,HAZELETT STRIP CASTING CORP,0.0
3652,HAZEN PAPER CO,13797.815048
3653,HAZLETON CASTING CO,0.0
3654,HB FULLER CO,21866.895403427203
3655,HBD INDUSTRIES INC,1769.0088
3656,HC COMPOSITES LLC,33658.79436
3657,HC MANVEL INC,254.918704
3658,HC STARCK INC,7802.77576648
3659,HD MICROSYSTEMS LLC,73.028312
3660,HD SPECIAL SITUATIONS II LP,566.99
3661,HDI LANDING GEAR USA INC,4.53592
3662,HEALTHIER CHOICE FLOORING LLC,8.164656
3663,HEARNE STEEL CO INC,36.28736
3664,HEARTHSIDE FOODS LLC,21614.565984
3665,HEARTLAND CATFISH,0.0
3666,HEARTLAND CORN PRODUCTS,26362.767040000002
3667,HEARTLAND EQUITY PARTNERS LLC,0.0
3668,HEARTLAND FABRICATION LLC,3210.070584
3669,HEARTLAND METALS INC,0.83007336
3670,HEARTLAND SIDING,0.0
3671,HEAT & CONTROL INC,18.14368
3672,HEAT TRACE PRODUCTS LLC,0.0
3673,HEAT TRANSFER PRODUCTS,22.6796
3674,HEAT TRANSFER PRODUCTS GROUP LLC,113.398
3675,HEB GROCERY CO LP,1026.025104
3676,HEBRON BRICK COS,17871.5248
3677,HECLA MINING CO,8184.977511269598
3678,HEDRICK INDUSTRIES,0.25104956424
3679,HEICO CORP,13.86630744
3680,HEICO HOLDING INC,97.028318312
3681,HEIDTMAN STEEL PRODUCTS INC,693.9957599999999
3682,HEIK HOLDING CO,184.63008768
3683,HEIQ CHEMTEX INC,13.154167999999999
3684,HEITKAMP & THUMANN GROUP,0.0
3685,"HELEN,INC DBA ENVIRONMENTAL COATINGS,INC",0.0
3686,HELENA AGRI ENTERPRISES LLC,55.74192088
3687,HELGESEN INDUSTRIES,92.39669040000001
3688,HELIGEAR ACQUISITION HOLDINGS CO,2968.7596399999998
3689,HELIO PRECISION PRODUCTS,9.525432
3690,HELIOS TECHNOLOGIES,288.8927448
3691,HELIX RAVENSWOOD LLC,3550.9053914713613
3692,HELLA N.A.,0.0
3693,HELLMA MATERIALS US,32.205032
3694,HELMER SCIENTIFIC LLC,60.110076250064
3695,HELMICK CORP,4.082328
3696,HELWIG CARBON PRODUCTS,2.26796
3697,HELWIG CARBON PRODUCTS INC,4725.5214559999995
3698,HEMLOCK SEMICONDUCTOR OPERATIONS LLC,1291.376424
3699,HEMMELRATH COATINGS,557.70497176
3700,HEMPEL (USA) INC,8614.1673502904
3701,HENDRICK MANUFACTURING CO,0.0
3702,HENDRICKS HOLDING CO INC,6.8038799999999995
3703,HENKEL CORP,7124.959633119999
3704,HENKEL OF AMERICA INC.,0.0
3705,HENKEL US OPERATIONS CORP,18377.007724799998
3706,HENNIGES AUTOMOTIVE INC,614.61716
3707,HENRY BRICK CO,13927.995952
3708,HENRY CO,969.4585528640001
3709,HENRY RAC HOLDING CORP,0.0
3710,HENRY REPEATING ARMS CORP,0.0
3711,HENTZEN COATINGS INC,2131.44695168
3712,"HENTZEN COATINGS,INC",210.22174832000002
3713,HERAEUS,62.595696
3714,HERAEUS EPURIO LLC,2821.62346704
3715,HERAEUS INC,1508.1026815999999
3716,HERBERT MALARKEY ROOFING CO,9.37574664
3717,HERBERT ORR CO,0.0
3718,HERCULES FIBER II LLC,42810.466552
3719,HERITAGE CONCRETE CORP,0.93893544
3720,HERITAGE DISTRIBUTING CO,0.0
3721,HERITAGE ENVIRONMENTAL SERVICES LLC,692.6440558399999
3722,HERITAGE GROUP,0.330668568
3723,HERITAGE PRODUCTS,0.0
3724,HERITAGE-CRYSTAL CLEAN LLC - RE-REFINERY,29.483480000000004
3725,HERITAGE-WTI LLC,18.4113192834072
3726,HERKER INDUSTRIES INC,0.0
3727,HERMANN OAK LEATHER CO,0.0
3728,HERMOSA,2.4834161999999997
3729,HERO BX ALABAMA,876.339744
3730,HERO BX CLINTON,949.821648
3731,HERON LAKE BIOENERGY LLC,6820.436108
3732,HERSHEY CO,0.0
3733,HESPERIA PLANT 31,0.458351087264
3734,HESS SERVICES INC-NORTH YARD,4652.039552
3735,HEUCOTECH LTD,8.164656
3736,HEXA AMERICAS INC,1914.15824
3737,HEXCEL CORP,179476.42980703997
3738,HEXION HOLDINGS CORP,206339.4816075199
3739,HEXPOL AB,0.0
3740,HEXPOL COMPOUDNING LLC,3.175144
3741,HEXPOL COMPOUNDING LLC,149.82297527688002
3742,HEXPOL COMPOUNDING NC INC,10.60044504
3743,HEXPOL HOLDINGS INC,122.6832323564
3744,HEYCO METALS INC,0.0
3745,HFFC AIRPORT FUEL FARM,1204.0607351064
3746,HFI LLC,340.194
3747,HI PLAINS FEED LLC,0.0
3748,HI TECMETAL GROUP INC,2.26796
3749,HI-LO INDUSTRIES INC,4678.347888
3750,HI-PRO FEEDS INC,0.0
3751,HI-TECH COLOR INC,328.8542
3752,HIBBING PUBLIC UTILITIES COMMISSION,7.855599140354401
3753,HICKORY CHAIR LLC,0.5321390751455999
3754,HICKORY POWER LLC,13406.95493540623
3755,HICKORY SPRINGS MANUFACTURING CO,0.0
3756,HICKS OILS & HICKSGAS INC,0.0
3757,HIG CAPITAL LLC,166.084071576
3758,HIGH INDUSTRIES INC,10587.51313208
3759,HIGH SIERRA TERMINALING LLC,0.04354709996
3760,HIGHLAND LAKES QUALITY CASTING INC,0.0
3761,HIGHLANDER PARTNERS CHEMICALS LLC,1907.3543599999998
3762,HIGHLANDER PARTNERS FIBERS LLC,0.0
3763,HIGHLINE AFTERMARKET ACQUISITION LTD,18194.391585600002
3764,HIGHSPIRE TERMINALS - DE LLC/HIGHSPIRE TERMINAL,1868.79904
3765,HIGHTOWER PLATING & MFG CO INC,2.26796
3766,HIGHWATER ETHANOL LLC,7733.448765200001
3767,HIGHWAY EQUIPMENT CO,21.05574064
3768,HIKMA PHARMACEUTICAL,0.0
3769,HILAND DAIRY CO,0.0
3770,HILDRETH MANUFACTURING LLC,9.979023999999999
3771,HILL BROTHERS CHEMICAL CO,7.937860000000001
3772,HILL MANUFACTURING CO INC,0.0
3773,HILLENBRAND INC,53126.727132160006
3774,HILLIARD CORP DRIVE TRAIN: PLANT,0.0
3775,HILLOCK ANODIZING INC,0.0
3776,HILLYARD INDUSTRIES INC,1052.3334399999999
3777,HILMAR CHEESE CO,18214.893944
3778,HINCKLEY CO,3999.774256
3779,HINDUSTAN PLATINUM PR LLC,157.12426879999998
3780,HINES PRECISION INC,1625.673728
3781,HIS PAINT MANUFACTURING CO,0.0
3782,HITACHI AMERICA LTD,7820.207307039999
3783,HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-HK,0.73028312
3784,HITACHI CHEMICAL AMERICA,18.67438264
3785,HITACHI METALS AMERICA HOLDINGS INC,3.67202228456
3786,HITACHI METALS AMERICA LTD,196684.59629071594
3787,HITCHINER MANUFACTURING CO INC,9.979023999999999
3788,HIXSON LUMBER SALES,0.0
3789,HIXSON LUMBER SALES INC,0.0
3790,HIXSON LUMBER SALES OF HOUSTON,0.0
3791,HIXSON LUMBER SALES OF MS,0.0
3792,HJ BAKER & BRO LLC,703.548180724
3793,HJE - A CENTRAL GARDEN & PET CO,310.256928
3794,HK METALCRAFT MANUFACTURING CORP,0.0
3795,HK RESEARCH CORP,440.664628
3796,HLT LTD,0.04989512
3797,HMF GROUP INC,11.7026736
3798,HNI CORP,53283.90583200001
3799,HOBAS PIPE USA LP,12046.042744
3800,HOBO INC,0.0
3801,HOCKING INTERNATIONAL LABORATORIES LLC,0.0
3802,HOCKING INTERNATIONAL LABS LLC,226.796
3803,HODGDON POWDER CO,0.0
3804,HOFFMANN DIE CAST LLC,0.0
3805,HOFMANN INDUSTRIES INC,0.0
3806,HOGAN MANUFACTURING INC,40.82328
3807,HOH WATER TECHNOLOGY INC,4.53592
3808,HOHMAN PLATING & MFG INC,2616.318656
3809,HOL-MAC CORP,19416.912744
3810,HOLADAY CIRCUITS INC,4.082328
3811,HOLCIM (US) INC,745640.1562189754
3812,HOLCIM PARTICIPATIONS (US),0.350626616
3813,HOLLAND CO,0.907184
3814,HOLLAND COLOURS NV,178.26165600000002
3815,HOLLAND NAMEPLATE INC,2.381358
3816,HOLLANDIA DAIRY INC,0.0
3817,HOLLEY PERFORMANCE PRODUCTS,0.0
3818,HOLLIDAY ROCK - ONTARIO,0.02721552
3819,HOLLIDAY ROCK CO - BAKERSFIELD,0.021318824
3820,HOLLIDAY ROCK CO INC,95.25767658080001
3821,HOLLIDAY ROCK-PALMDALE,88.503056672
3822,HOLLINGSWORTH & VOSE CO,197.31252
3823,HOLLISTER INVESTMENT CORP,3919.03488
3824,HOLLISTON HOLDINGS LLC,59899.998744
3825,HOLLYFRONTIER CORP,586688.4992137935
3826,HOLLYOAK CHEMICAL INC,76.36674912000001
3827,HOLOGIC INC,1000.17036
3828,HOLTEC INTERNATIONAL,38.85242276
3829,HOMAN INDUSTRIES,1.2668824559999998
3830,HOMELAND ENERGY SOLUTIONS LLC,17187.961656
3831,HOMER LAUGHLIN CHINA CO,258.72887679999997
3832,HONEYWELL INTERNATIONAL INC,801367.2299691419
3833,HOOD CONTAINER CORP,408924.28495423676
3834,HOOD CONTAINER OF LOUISIANA LLC - ST FRANCISVILLE MILL,259294.23416454197
3835,HOOD COS INC,13313.9691838999
3836,HOOD MANUFACTURING INC,8015.424232
3837,HOOSIER ENERGY REC INC,131100.52185805264
3838,HOOSIER MAGNETICS INC,960.707856
3839,HOOSIER RACING TIRE CORP,0.0
3840,HOOVER CONVEYOR & FABRICATION CORP,0.44905607999999997
3841,HOOVER DAM WAREHOUSE,0.0
3842,HOOVER MATERIALS HANDLING GROUP INC,0.0
3843,HOPE'S WINDOWS INC,2.26796
3844,HOPEWELL DESIGNS INC,0.0
3845,HOPKINSVILLE ELEVATOR CO,165.10748800000002
3846,HOPPE NA,0.0
3847,HOPWOOD GLOBE LTD,0.0
3848,HORMEL FOODS CORP,4147.645248
3849,HORNADY MANUFACTURING CO,18.99114634524
3850,HORSBURGH & SCOTT CO,0.907184
3851,HORTON INC,6.218746319999999
3852,HOSHIZAKI USA HOLDINGS INC,0.0
3853,HOUGHTON CHEMICAL CORP,565.4477872
3854,HOUGHTON INTERNATIONAL INC,0.0
3855,HOUSE OF RAEFORD,1093.610312
3856,HOUSE OF SILK FLOWERS INC,0.0
3857,HOUSEHOLD UTILITIES INC,6.350288
3858,HOUSTON PLATING & COATINGS LLC,14278.622568
3859,HOWARD FERTILIZER & CHEMICAL CO INC,0.0
3860,HOWARD FINISHING LLC,6386.57536
3861,HOWARD INDUSTRIES INC,11657.3144
3862,HOWARD MILLER CO,0.0745705248
3863,HOWCO METALS MANAGEMENT LLC,0.0
3864,HOWDEN ROOTS LLC,229.06396
3865,HOWMET AEROSPACE,2.2997114400000003
3866,HOWMET AEROSPACE INC,0.02721552
3867,HOWMET AEROSPACE INC.,327.2593649941776
3868,HP HOOD LLC,323.0028632
3869,HP INC,65.77083999999999
3870,HP PELZER AUTOMOTIVE SYSTEMS INC,0.0
3871,HP PELZER AUTOMOTIVE SYSTEMS INC.,0.0
3872,HPC HOLDINGS INC,4018.8251200000004
3873,HPM INDUSTRIES INC/ATLAS PRESSED METALS,0.0
3874,HT GLOBAL CIRCUITS LLC DBA ELREHA PRINTED CIRCUITS,2.26796
3875,HTT INC,0.0
3876,HU-FRIEDY MFG CO LLC,16.329312
3877,HUBBARD CONSTRUCTION,0.5896696
3878,HUBBARD-HALL INC,1026.55580664
3879,HUBBELL HOLDING CORP,1119.465056
3880,HUBBELL INC,81075.19809886717
3881,HUBERT STUKEN GMBH & CO KG,4530.023304
3882,HUDAPACK METAL TREATING OF ILLINOIS INC,9.07184
3883,HUDSON LIQUID ASPHALT INC,0.0
3884,HUDSON TECHNOLOGIES INC,16630.043496
3885,HUF INTERNATIONAL,0.0
3886,HUF-NORTH AMERICA,1910.983096
3887,HUFFMAN OIL CO INC,0.0
3888,HUGHES BROS AIRCRAFTERS INC,7.0137706261599995
3889,HUGHES BROTHERS INC,4.99858384
3890,HUGHES CIRCUITS INC,0.0
3891,HUHTAMAKI AMERICAS INC,0.001360776
3892,HUMANSCALE PISCATAWAY,0.00907184
3893,HUMBOLDT SAWMILL CO & COGENERATION PLANT,0.37194543999999996
3894,HUMMEL CROTON INC,0.0
3895,HUMPHREY NO 7,0.0
3896,HUMPHREY PRODUCTS CO,113.398
3897,HUNT CONSOLIDATED INC,17098.83556123252
3898,HUNT CRUDE OIL SUPPLY CO A CORP,839.14792608792
3899,HUNT FOREST PRODUCTS LLC,8.9359720502224
3900,HUNT REFINING CO A CORP,4765.446805276801
3901,HUNTER DOUGLAS,8717.42135488
3902,HUNTING ENERGY SERVICES INC,0.0
3903,HUNTING TITAN-MILFORD,47.62716
3904,HUNTING TITAN-PAMPA,45.3592
3905,HUNTINGTON INGALLS INC,31147.493138208003
3906,HUNTINGTON INGALLS INDUSTRIES INC,54675.52608799999
3907,HUNTINGTON PLATING INC,0.0
3908,HUNTSMAN CORP,61439.175199152
3909,HUNTSMAN INC,18641.36135105232
3910,HUNTSMAN INTERNATIONAL LLC,164425.28593087173
3911,HUNTWOOD INDUSTRIES,1360.776
3912,HURON AUTOMATIC SCREW CO,0.0
3913,HURON CASTING INC,87.543256
3914,HUSCO INTERNATIONAL,3618.303384
3915,HUSKER AG LLC,10754.66632
3916,HUSKY ENERGY INC,80492.48133906967
3917,HUSQVARNA US HOLDING INC,2325.9472012799997
3918,HUSQVARNA US HOLDING INC.,20.41164
3919,HUSSEY SEATING CO,1.07954896
3920,HUSSONG MFG,0.0
3921,HUTCHENS INDUSTRIES INC,199.64398287999998
3922,HUTCHINSON N.A.,21797.6357152
3923,HUTCHINSON SEALING SYSTEMS INC,1099.96967184
3924,HUTCHINSON TECHNOLOGY INC,0.0
3925,HUXFORD POLE & TIMBER CO INC,0.22681319113679999
3926,HVHC INC,0.195498152
3927,HWASEUNG AUTOMOTIVE AMERICA HOLDINGS INC,2385.440328
3928,HWS CO INC DBA HICKORY WHITE,1.3154168
3929,HYBRID DESIGN ASSOCIATES,0.0
3930,HYCROFT MINING CORP,848.7159912
3931,HYDRANAUTICS,441.798608
3932,HYDRIL CO,0.0
3933,HYDRITE CHEMICAL CO,12111.813584
3934,HYDRO ALUMINUM METALS USA LLC,811.8036930076321
3935,HYDRO CARBIDE TOOL CO,2.26796
3936,HYDRO EXTRUSION USA LLC,74151.06375510106
3937,HYDRO PRECISION TUBING USA LLC,115.66596
3938,HYDRO-CHEM SYSTEMS,2.26796
3939,HYDRO-PLATERS INC,2.5915071736
3940,HYDRODEC OF NA LLC,0.0
3941,HYDROLAKE INC,0.0
3942,HYNES INDUSTRIES,6.8038799999999995
3943,HYOSUNG USA INC,0.0
3944,HYPERION CATALYSIS INC,38.101728
3945,HYPERION MATERIALS & TECHNOLOGIES - DEERFIELD,0.0
3946,HYPERION MATERIALS & TECHNOLOGIES - POMPANO,9.525432
3947,HYPERION MATERIALS & TECHNOLOGIES - WORTHINGTON,206.38436
3948,HYPERTHERM INC,5.030335279999999
3949,HYSTER-YALE MATERIALS HANDLING INC,30.5721008
3950,HYTROL CONVEYOR CO INC,358.26964119999997
3951,HYUNDAI MOBIS,7497.313305919999
3952,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,49466.92915200001
3953,HYUNDAI TRANSYS GEORGIA SEATING SYSTEM LLC,0.0
3954,I SCHUMANN & CO,4098.3851568
3955,I-COMPOSITES LLC DBA INDIANA COMPOSITES,16422.29836
3956,I-K-I MANUFACTURING CO I NC,245.39327200000002
3957,I2M INC,496.229648
3958,I3 ELECTRONICS INC,2849.5420546399996
3959,IBM CORP,0.1814368
3960,ICC INDUSTRIES,0.0
3961,ICC INDUSTRIES INC,33529.97423199999
3962,ICL NA INC,0.0
3963,ICL SPECIALTY PRODUCTS INC,74.909225121544
3964,ICL SPECIALTY PRODUCTS N.A. INC,0.0007381302615999999
3965,ICL SPECIALTY PRODUCTS N.A. INC.,43.068560399999996
3966,ICL-IP AMERICA INC,4983.682435616
3967,ICM BIOFUELS LLC,3914.64410944
3968,ICM INC,31.751440000000002
3969,ICONIC MARINE GROUP LLC,22139.82552
3970,ICP ADHESIVES & SEALANTS INC.,0.65156676432
3971,ICP CONSTRUCTION (PREVIOUSLY ARIZONA POLYMER FLOORING),562.907672
3972,ICP INDUSTRIAL,7320.97488
3973,ICP INDUSTRIES LLC,0.453592
3974,ICS INC,49.89512
3975,ICT INDUSTRIES INC,113.398
3976,ICTC USA,0.0680388
3977,ICU MEDICAL INC,1.0160460800000002
3978,ICU MEDICAL INC.,0.24947560000000002
3979,ID CASTINGS,425.01570399999997
3980,ID CASTINGS LLC,0.226796
3981,IDAHO ASPHALT SUPPLY INC,7.4303581825672
3982,IDAHO FOREST GROUP LLC,38612.39094544
3983,IDAHO MILK PRODUCTS INC,2.26796
3984,IDAHO TIMBER OF COUSHATTA LLC,5.6699
3985,IDEAL CHEMICAL & SUPPLY CO,385.5532
3986,IDEAL CLAMP PRODUCTS INC,0.0
3987,IDEAL FASTENER CORP,0.0
3988,IDEAL INDUSTRIES INC,0.0907184
3989,IDEMITSU APOLLO CORP,0.0
3990,IDEX CORP,7218.916679999999
3991,IDI CARIBE INC,5122.586820959999
3992,IEC ELECTRONICS CORP,0.9525432
3993,IEH CORP,0.0276917916
3994,IES DOWNSTREAM LLC,55309.80477483565
3995,IES HOLDINGS INC,2.26796
3996,IET GLOBAL INC,226.796
3997,IFH GROUP INC,0.0
3998,IFIL USA,0.0
3999,IGM SPECIALTIES HOLDING INC,5341.9983432
4000,II STANLEY CO INC,3771.61748
4001,II-VI INC,8.164656
4002,II-VI OPTOELECTRONIC DEVICES INC,1223.337624
4003,IIMAK,14015.085615999998
4004,ILLINOIS CEMENT CO,11899.078936
4005,ILLINOIS TOOL WORKS INC,46934.23036603875
4006,ILLUMINA,1212.451416
4007,ILPEA INDUSTRIES INC,5.6245408
4008,ILSCO,99.79024
4009,IMAGINEERING ENTERPRISES,0.0
4010,IMAGINEERING ENTERPRISES INC,1.4514944
4011,IMASEN BUCYRUS TECHNOLOGY-TENNESSEE,6.92181392
4012,IMC,0.0
4013,IMERYS FUSED MINERALS,2.26796
4014,IMERYS STEELCASTING USA INC,73.36397008
4015,IMI FLUID CONTROLS HOLDINGS INC.,0.0
4016,IMMI HOLDINGS INC,0.0
4017,IMPERIAL ALUMINUM,8020.468117116302
4018,IMPERIAL PRECISION MFG INC,0.0
4019,IMPERIAL ZINC CORP,2552.3621839999996
4020,IMS COS LLC,0.0
4021,IMT,29.029887999999996
4022,IMURA INTERNATIONAL USA INC,4.53592
4023,INALFA ROOF SYSTEMS USA,0.0
4024,INCERTEC,608.720464
4025,INCHEM HOLDINGS,573.79388
4026,INCOBRASA INDUSTRIES LTD,278852.632843808
4027,INCOM INC,0.0
4028,INDCO INC,0.0
4029,INDECK ENERGY,40.82328
4030,INDEPENDENCE OILFIELD CHEMICALS LLC PLEASANTON TX,1213.3586
4031,INDEPENDENCE OILFIELD CHEMICALS MIDLAND TX,2360.94636
4032,INDEPENDENT CAN CO,1375.744536
4033,INDEPENDENT CHEMICAL NJ,0.0
4034,INDEPENDENT INK INC,3.628736
4035,INDEPENDENT PLATING CO,0.0
4036,INDEPENDENT PROTECTION CO  INC,91.20374344
4037,INDIAN INDUSTRIES LLC,0.0
4038,INDIANA AUTOMOTIVE FASTENERS,0.0
4039,INDIANA GALVANIZING LLC,1161.649112
4040,INDIANA MILLS & MANUFACTURING INC,127.00576
4041,INDIANA MUNICIPAL POWER AGENCY,0.3126609656
4042,INDIANA PACKERS CORP,4.53592
4043,INDIANA STEEL & ENGINEERING CORP,0.0
4044,INDIANHEAD PLATING INC,11107.1980224
4045,INDIUM CORP OF AMERICA,14.610234607360002
4046,INDORAMA VENTURES OLEFINS HOLDINGS LLC,524316.06464
4047,INDORAMA VENTURES PUBLIC CO LTD,294326.53202031995
4048,INDULAC,0.0
4049,INDULOR AMERICA LP,104.779752
4050,INDURON COATINGS INC,1017.8604479999999
4051,INDUSTRIAL BLAST COIL CORP,0.0
4052,INDUSTRIAL C&S OF PR LLC ARECIBO PLANT,5400.01276
4053,INDUSTRIAL CHEMICAL,38.101728
4054,INDUSTRIAL CHEMICALS CORP,2764.6432400000003
4055,INDUSTRIAL CHROME INC DBA ICI MANUFACTURING,0.0
4056,INDUSTRIAL COMPONENTS & ATTACHMENTS INC,5220.803550312
4057,INDUSTRIAL COMPOSITE SYSTEMS DBA INDUSTRIAL PLASTIC SYSTEMS,3096.218992
4058,INDUSTRIAL CONNECTIONS & SOLUTIONS LLC,453.592
4059,INDUSTRIAL DIELECTRICS INC,176161.69286903998
4060,"INDUSTRIAL ENGRAVING, LLC",0.0
4061,INDUSTRIAL HARD CHROME LTD,0.907184
4062,INDUSTRIAL IRON WORKS INC,20.76997768
4063,INDUSTRIAL METAL PLATING INC,17.690088
4064,INDUSTRIAL MODELS INC,958.8934879999999
4065,INDUSTRIAL NUT CORP,0.0
4066,INDUSTRIAL OILS UNLIMITED,0.0
4067,INDUSTRIAL OILS UNLIMITED LLC,4510.518848
4068,INDUSTRIAL PLATING INC,15.422128
4069,INDUSTRIAL POLYMERS & CHEMICAL S INC,219.53852799999999
4070,INDUSTRIAL SPECIALTY CHEMICALS INC,0.0
4071,INDUSTRIAL STEEL TREATING,4.9895119999999995
4072,INDUSTRIAL TIMBER,12.700576
4073,INDUSTRIAL TIMBER LLC,14.97760784
4074,INDUSTRIAL TUBE CORP,0.0
4075,INDUSTRIAL WIRE & CABLE II CORP,0.0
4076,INDUSTRIAL WOOD PRODUCTS,11.72988912
4077,INEOS AMERICAS LLC,24973.868336
4078,INEOS COMPOSITES US LLC,19718.097832000003
4079,INEOS COMPOSITES US LLC.,4285.083624000001
4080,INEOS JOLIET US HOLDCO LLC,17890.122072
4081,INEOS NITRILES USA LLC,32740.27056
4082,INEOS STYROLUTION AMERICA LLC,67203.69630472
4083,INEOS US I INC,75808.377368
4084,INEOS USA,4411.1822
4085,INEOS USA LLC,2907723.7884719735
4086,INFINEON TECHNOLOGIES,577.6040528
4087,INFINEON TECHNOLOGIES AMERICAS CORP,2146.6694992000002
4088,INFINERA CORP,1768.101616
4089,INFINEUM USA LP,14087.74198256
4090,INGERSOLL-RAND CO,754.7588331446007
4091,INGERSOLL-RAND INDUSTRIAL US INC,0.0
4092,INGEVITY CORP,69974.69529410376
4093,INGOMAR PACKING CO,113.398
4094,INGREDION INC,245881.40380927676
4095,INHANCE TECHNOLOGIES LLC,0.0
4096,INLAND COATINGS HOLDINGS LLC,969.326104
4097,INNER-TITE CORP,2.23620856
4098,INNOCOR INC,96.52437760000001
4099,INNOCOR INC.,77.2920768
4100,INNOPHOS INC,659.97636
4101,INNOSPEC INC,999.3085352
4102,INNOVANCE INC,30.549421199999998
4103,INNOVATIVE CARBIDE LLC,0.0
4104,INNOVATIVE CASTING TECHNOLOGIES,931.677968
4105,INNOVATIVE CHEMICAL TECHNOLOGIES INC,8280.775552
4106,INNOVATIVE WATER CARE GLOBAL CORP,0.0
4107,INNOVATIVE WATER CARE LLC,47161.774608
4108,INNOVATRIC INC,0.0
4109,INNSE BERARDI,2.26796
4110,INOAC USA,8278.549776056
4111,INOLEX CHEMICAL CO,127.32327439999999
4112,INOVAR,0.1814368
4113,INPRO CORP,2534.6720960000002
4114,INSERVCO INC,0.8320670329176
4115,INSTEEL INDUSTRIES INC,0.0
4116,INSTITUTIONAL CASEWORK INC,2.26796
4117,INSULATION SPECIALISTS OF TULSA INC,8679.20169296
4118,INTEGER HOLDING CORP,6416.05884
4119,INTEGRATED DNA TECHNOLOGIES,4.53592
4120,INTEGRITY BIOFUELS,3244.997168
4121,INTEGRITY CABINETS LLC,20311.396168
4122,INTEL CORP,52452.29025919999
4123,INTELLIPAK LTD,2.26796
4124,INTELLITEC LLC,0.0
4125,INTERCOASTAL PAINT CO INC,147.51719024
4126,INTERCON CHEMICAL CO,0.0
4127,INTERCONTINENTAL CHEMICAL CORP,0.0
4128,INTERFACE AMERICAS HOLDING LLC,0.012700576
4129,INTERFOR US INC,68511.160276184
4130,INTERFOR US INC BAXLEY DIV,17886.865281439997
4131,INTERLOCK INDS INC,6584.941333630803
4132,INTERMETRO INDUSTRIES CORP,13.607759999999999
4133,INTERMOUNTAIN POWER AGENCY,17297.596009537574
4134,INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP N.A. INC,7.015805893463998
4135,INTERNATIONAL CASTING CORP,6.3049288
4136,INTERNATIONAL COATINGS CO INC,0.0
4137,INTERNATIONAL CONTROL SERVICES INC,0.0
4138,INTERNATIONAL CONTROLS & MEASUREMENTS CORP,2.26796
4139,INTERNATIONAL FLAVORS & FRAGRANCES INC,947.553688
4140,INTERNATIONAL FOREST PRODUCTS LTD,8.8143811808
4141,INTERNATIONAL GRAND INVESTMENT CORP,888152.5324447678
4142,INTERNATIONAL HYDRAULICS INC,0.0
4143,INTERNATIONAL KNIFE & SAW INC,0.0
4144,INTERNATIONAL MARBLE LLC,18308.333896
4145,INTERNATIONAL METAL PRODUCTS CORP,0.0
4146,INTERNATIONAL PAPER CO,15544506.553738337
